ElectionID,RegionID,EligibleVoters,TotalVotes,InvalidVotes,ValidVotes,PartyShort,PartyVotes
NR2017,G00000,6400998,5120879,50950,5069929,CPÖ,425
NR2017,G00000,6400998,5120879,50950,5069929,EUAUS,693
NR2017,G00000,6400998,5120879,50950,5069929,FLÖ,8889
NR2017,G00000,6400998,5120879,50950,5069929,FPÖ,1316442
NR2017,G00000,6400998,5120879,50950,5069929,GILT,48233
NR2017,G00000,6400998,5120879,50950,5069929,GRÜNE,192638
NR2017,G00000,6400998,5120879,50950,5069929,KPÖ,39689
NR2017,G00000,6400998,5120879,50950,5069929,M,221
NR2017,G00000,6400998,5120879,50950,5069929,NBZ,2724
NR2017,G00000,6400998,5120879,50950,5069929,NEOS,268518
NR2017,G00000,6400998,5120879,50950,5069929,ODP,761
NR2017,G00000,6400998,5120879,50950,5069929,PILZ,223544
NR2017,G00000,6400998,5120879,50950,5069929,SLP,713
NR2017,G00000,6400998,5120879,50950,5069929,SPÖ,1361746
NR2017,G00000,6400998,5120879,50950,5069929,WEIßE,9167
NR2017,G00000,6400998,5120879,50950,5069929,ÖVP,1595526
NR2017,G10000,232740,196577,1947,194630,CPÖ,
NR2017,G10000,232740,196577,1947,194630,EUAUS,
NR2017,G10000,232740,196577,1947,194630,FLÖ,273
NR2017,G10000,232740,196577,1947,194630,FPÖ,49127
NR2017,G10000,232740,196577,1947,194630,GILT,1295
NR2017,G10000,232740,196577,1947,194630,GRÜNE,3932
NR2017,G10000,232740,196577,1947,194630,KPÖ,722
NR2017,G10000,232740,196577,1947,194630,M,
NR2017,G10000,232740,196577,1947,194630,NBZ,
NR2017,G10000,232740,196577,1947,194630,NEOS,5603
NR2017,G10000,232740,196577,1947,194630,ODP,
NR2017,G10000,232740,196577,1947,194630,PILZ,5529
NR2017,G10000,232740,196577,1947,194630,SLP,
NR2017,G10000,232740,196577,1947,194630,SPÖ,64070
NR2017,G10000,232740,196577,1947,194630,WEIßE,221
NR2017,G10000,232740,196577,1947,194630,ÖVP,63858
NR2017,G10099,,17,17,0,CPÖ,
NR2017,G10099,,17,17,0,EUAUS,
NR2017,G10099,,17,17,0,FLÖ,0
NR2017,G10099,,17,17,0,FPÖ,0
NR2017,G10099,,17,17,0,GILT,0
NR2017,G10099,,17,17,0,GRÜNE,0
NR2017,G10099,,17,17,0,KPÖ,0
NR2017,G10099,,17,17,0,M,
NR2017,G10099,,17,17,0,NBZ,
NR2017,G10099,,17,17,0,NEOS,0
NR2017,G10099,,17,17,0,ODP,
NR2017,G10099,,17,17,0,PILZ,0
NR2017,G10099,,17,17,0,SLP,
NR2017,G10099,,17,17,0,SPÖ,0
NR2017,G10099,,17,17,0,WEIßE,0
NR2017,G10099,,17,17,0,ÖVP,0
NR2017,G10100,10628,8722,66,8656,CPÖ,
NR2017,G10100,10628,8722,66,8656,EUAUS,
NR2017,G10100,10628,8722,66,8656,FLÖ,9
NR2017,G10100,10628,8722,66,8656,FPÖ,1714
NR2017,G10100,10628,8722,66,8656,GILT,60
NR2017,G10100,10628,8722,66,8656,GRÜNE,347
NR2017,G10100,10628,8722,66,8656,KPÖ,60
NR2017,G10100,10628,8722,66,8656,M,
NR2017,G10100,10628,8722,66,8656,NBZ,
NR2017,G10100,10628,8722,66,8656,NEOS,419
NR2017,G10100,10628,8722,66,8656,ODP,
NR2017,G10100,10628,8722,66,8656,PILZ,364
NR2017,G10100,10628,8722,66,8656,SLP,
NR2017,G10100,10628,8722,66,8656,SPÖ,2151
NR2017,G10100,10628,8722,66,8656,WEIßE,7
NR2017,G10100,10628,8722,66,8656,ÖVP,3525
NR2017,G10101,10628,7546,64,7482,CPÖ,
NR2017,G10101,10628,7546,64,7482,EUAUS,
NR2017,G10101,10628,7546,64,7482,FLÖ,9
NR2017,G10101,10628,7546,64,7482,FPÖ,1521
NR2017,G10101,10628,7546,64,7482,GILT,52
NR2017,G10101,10628,7546,64,7482,GRÜNE,283
NR2017,G10101,10628,7546,64,7482,KPÖ,48
NR2017,G10101,10628,7546,64,7482,M,
NR2017,G10101,10628,7546,64,7482,NBZ,
NR2017,G10101,10628,7546,64,7482,NEOS,351
NR2017,G10101,10628,7546,64,7482,ODP,
NR2017,G10101,10628,7546,64,7482,PILZ,314
NR2017,G10101,10628,7546,64,7482,SLP,
NR2017,G10101,10628,7546,64,7482,SPÖ,1862
NR2017,G10101,10628,7546,64,7482,WEIßE,5
NR2017,G10101,10628,7546,64,7482,ÖVP,3037
NR2017,G10199,,1176,2,1174,CPÖ,
NR2017,G10199,,1176,2,1174,EUAUS,
NR2017,G10199,,1176,2,1174,FLÖ,0
NR2017,G10199,,1176,2,1174,FPÖ,193
NR2017,G10199,,1176,2,1174,GILT,8
NR2017,G10199,,1176,2,1174,GRÜNE,64
NR2017,G10199,,1176,2,1174,KPÖ,12
NR2017,G10199,,1176,2,1174,M,
NR2017,G10199,,1176,2,1174,NBZ,
NR2017,G10199,,1176,2,1174,NEOS,68
NR2017,G10199,,1176,2,1174,ODP,
NR2017,G10199,,1176,2,1174,PILZ,50
NR2017,G10199,,1176,2,1174,SLP,
NR2017,G10199,,1176,2,1174,SPÖ,289
NR2017,G10199,,1176,2,1174,WEIßE,2
NR2017,G10199,,1176,2,1174,ÖVP,488
NR2017,G10200,1564,1299,10,1289,CPÖ,
NR2017,G10200,1564,1299,10,1289,EUAUS,
NR2017,G10200,1564,1299,10,1289,FLÖ,0
NR2017,G10200,1564,1299,10,1289,FPÖ,347
NR2017,G10200,1564,1299,10,1289,GILT,12
NR2017,G10200,1564,1299,10,1289,GRÜNE,29
NR2017,G10200,1564,1299,10,1289,KPÖ,6
NR2017,G10200,1564,1299,10,1289,M,
NR2017,G10200,1564,1299,10,1289,NBZ,
NR2017,G10200,1564,1299,10,1289,NEOS,44
NR2017,G10200,1564,1299,10,1289,ODP,
NR2017,G10200,1564,1299,10,1289,PILZ,33
NR2017,G10200,1564,1299,10,1289,SLP,
NR2017,G10200,1564,1299,10,1289,SPÖ,447
NR2017,G10200,1564,1299,10,1289,WEIßE,0
NR2017,G10200,1564,1299,10,1289,ÖVP,371
NR2017,G10201,1564,1116,9,1107,CPÖ,
NR2017,G10201,1564,1116,9,1107,EUAUS,
NR2017,G10201,1564,1116,9,1107,FLÖ,0
NR2017,G10201,1564,1116,9,1107,FPÖ,309
NR2017,G10201,1564,1116,9,1107,GILT,11
NR2017,G10201,1564,1116,9,1107,GRÜNE,25
NR2017,G10201,1564,1116,9,1107,KPÖ,3
NR2017,G10201,1564,1116,9,1107,M,
NR2017,G10201,1564,1116,9,1107,NBZ,
NR2017,G10201,1564,1116,9,1107,NEOS,36
NR2017,G10201,1564,1116,9,1107,ODP,
NR2017,G10201,1564,1116,9,1107,PILZ,24
NR2017,G10201,1564,1116,9,1107,SLP,
NR2017,G10201,1564,1116,9,1107,SPÖ,369
NR2017,G10201,1564,1116,9,1107,WEIßE,0
NR2017,G10201,1564,1116,9,1107,ÖVP,330
NR2017,G10299,,183,1,182,CPÖ,
NR2017,G10299,,183,1,182,EUAUS,
NR2017,G10299,,183,1,182,FLÖ,0
NR2017,G10299,,183,1,182,FPÖ,38
NR2017,G10299,,183,1,182,GILT,1
NR2017,G10299,,183,1,182,GRÜNE,4
NR2017,G10299,,183,1,182,KPÖ,3
NR2017,G10299,,183,1,182,M,
NR2017,G10299,,183,1,182,NBZ,
NR2017,G10299,,183,1,182,NEOS,8
NR2017,G10299,,183,1,182,ODP,
NR2017,G10299,,183,1,182,PILZ,9
NR2017,G10299,,183,1,182,SLP,
NR2017,G10299,,183,1,182,SPÖ,78
NR2017,G10299,,183,1,182,WEIßE,0
NR2017,G10299,,183,1,182,ÖVP,41
NR2017,G10300,33905,29325,300,29025,CPÖ,
NR2017,G10300,33905,29325,300,29025,EUAUS,
NR2017,G10300,33905,29325,300,29025,FLÖ,34
NR2017,G10300,33905,29325,300,29025,FPÖ,6851
NR2017,G10300,33905,29325,300,29025,GILT,238
NR2017,G10300,33905,29325,300,29025,GRÜNE,592
NR2017,G10300,33905,29325,300,29025,KPÖ,123
NR2017,G10300,33905,29325,300,29025,M,
NR2017,G10300,33905,29325,300,29025,NBZ,
NR2017,G10300,33905,29325,300,29025,NEOS,877
NR2017,G10300,33905,29325,300,29025,ODP,
NR2017,G10300,33905,29325,300,29025,PILZ,919
NR2017,G10300,33905,29325,300,29025,SLP,
NR2017,G10300,33905,29325,300,29025,SPÖ,10148
NR2017,G10300,33905,29325,300,29025,WEIßE,37
NR2017,G10300,33905,29325,300,29025,ÖVP,9206
NR2017,G10301,1598,1199,15,1184,CPÖ,
NR2017,G10301,1598,1199,15,1184,EUAUS,
NR2017,G10301,1598,1199,15,1184,FLÖ,1
NR2017,G10301,1598,1199,15,1184,FPÖ,264
NR2017,G10301,1598,1199,15,1184,GILT,10
NR2017,G10301,1598,1199,15,1184,GRÜNE,28
NR2017,G10301,1598,1199,15,1184,KPÖ,3
NR2017,G10301,1598,1199,15,1184,M,
NR2017,G10301,1598,1199,15,1184,NBZ,
NR2017,G10301,1598,1199,15,1184,NEOS,40
NR2017,G10301,1598,1199,15,1184,ODP,
NR2017,G10301,1598,1199,15,1184,PILZ,74
NR2017,G10301,1598,1199,15,1184,SLP,
NR2017,G10301,1598,1199,15,1184,SPÖ,408
NR2017,G10301,1598,1199,15,1184,WEIßE,0
NR2017,G10301,1598,1199,15,1184,ÖVP,356
NR2017,G10302,1520,1157,12,1145,CPÖ,
NR2017,G10302,1520,1157,12,1145,EUAUS,
NR2017,G10302,1520,1157,12,1145,FLÖ,1
NR2017,G10302,1520,1157,12,1145,FPÖ,310
NR2017,G10302,1520,1157,12,1145,GILT,10
NR2017,G10302,1520,1157,12,1145,GRÜNE,24
NR2017,G10302,1520,1157,12,1145,KPÖ,3
NR2017,G10302,1520,1157,12,1145,M,
NR2017,G10302,1520,1157,12,1145,NBZ,
NR2017,G10302,1520,1157,12,1145,NEOS,28
NR2017,G10302,1520,1157,12,1145,ODP,
NR2017,G10302,1520,1157,12,1145,PILZ,28
NR2017,G10302,1520,1157,12,1145,SLP,
NR2017,G10302,1520,1157,12,1145,SPÖ,312
NR2017,G10302,1520,1157,12,1145,WEIßE,2
NR2017,G10302,1520,1157,12,1145,ÖVP,427
NR2017,G10303,1661,1293,14,1279,CPÖ,
NR2017,G10303,1661,1293,14,1279,EUAUS,
NR2017,G10303,1661,1293,14,1279,FLÖ,6
NR2017,G10303,1661,1293,14,1279,FPÖ,306
NR2017,G10303,1661,1293,14,1279,GILT,3
NR2017,G10303,1661,1293,14,1279,GRÜNE,26
NR2017,G10303,1661,1293,14,1279,KPÖ,6
NR2017,G10303,1661,1293,14,1279,M,
NR2017,G10303,1661,1293,14,1279,NBZ,
NR2017,G10303,1661,1293,14,1279,NEOS,37
NR2017,G10303,1661,1293,14,1279,ODP,
NR2017,G10303,1661,1293,14,1279,PILZ,40
NR2017,G10303,1661,1293,14,1279,SLP,
NR2017,G10303,1661,1293,14,1279,SPÖ,371
NR2017,G10303,1661,1293,14,1279,WEIßE,0
NR2017,G10303,1661,1293,14,1279,ÖVP,484
NR2017,G10304,2324,1708,20,1688,CPÖ,
NR2017,G10304,2324,1708,20,1688,EUAUS,
NR2017,G10304,2324,1708,20,1688,FLÖ,1
NR2017,G10304,2324,1708,20,1688,FPÖ,387
NR2017,G10304,2324,1708,20,1688,GILT,26
NR2017,G10304,2324,1708,20,1688,GRÜNE,40
NR2017,G10304,2324,1708,20,1688,KPÖ,13
NR2017,G10304,2324,1708,20,1688,M,
NR2017,G10304,2324,1708,20,1688,NBZ,
NR2017,G10304,2324,1708,20,1688,NEOS,43
NR2017,G10304,2324,1708,20,1688,ODP,
NR2017,G10304,2324,1708,20,1688,PILZ,71
NR2017,G10304,2324,1708,20,1688,SLP,
NR2017,G10304,2324,1708,20,1688,SPÖ,613
NR2017,G10304,2324,1708,20,1688,WEIßE,3
NR2017,G10304,2324,1708,20,1688,ÖVP,491
NR2017,G10305,898,721,10,711,CPÖ,
NR2017,G10305,898,721,10,711,EUAUS,
NR2017,G10305,898,721,10,711,FLÖ,1
NR2017,G10305,898,721,10,711,FPÖ,149
NR2017,G10305,898,721,10,711,GILT,7
NR2017,G10305,898,721,10,711,GRÜNE,7
NR2017,G10305,898,721,10,711,KPÖ,0
NR2017,G10305,898,721,10,711,M,
NR2017,G10305,898,721,10,711,NBZ,
NR2017,G10305,898,721,10,711,NEOS,11
NR2017,G10305,898,721,10,711,ODP,
NR2017,G10305,898,721,10,711,PILZ,14
NR2017,G10305,898,721,10,711,SLP,
NR2017,G10305,898,721,10,711,SPÖ,331
NR2017,G10305,898,721,10,711,WEIßE,3
NR2017,G10305,898,721,10,711,ÖVP,188
NR2017,G10306,948,786,8,778,CPÖ,
NR2017,G10306,948,786,8,778,EUAUS,
NR2017,G10306,948,786,8,778,FLÖ,0
NR2017,G10306,948,786,8,778,FPÖ,152
NR2017,G10306,948,786,8,778,GILT,6
NR2017,G10306,948,786,8,778,GRÜNE,16
NR2017,G10306,948,786,8,778,KPÖ,2
NR2017,G10306,948,786,8,778,M,
NR2017,G10306,948,786,8,778,NBZ,
NR2017,G10306,948,786,8,778,NEOS,27
NR2017,G10306,948,786,8,778,ODP,
NR2017,G10306,948,786,8,778,PILZ,16
NR2017,G10306,948,786,8,778,SLP,
NR2017,G10306,948,786,8,778,SPÖ,165
NR2017,G10306,948,786,8,778,WEIßE,0
NR2017,G10306,948,786,8,778,ÖVP,394
NR2017,G10307,1829,1455,11,1444,CPÖ,
NR2017,G10307,1829,1455,11,1444,EUAUS,
NR2017,G10307,1829,1455,11,1444,FLÖ,0
NR2017,G10307,1829,1455,11,1444,FPÖ,406
NR2017,G10307,1829,1455,11,1444,GILT,13
NR2017,G10307,1829,1455,11,1444,GRÜNE,22
NR2017,G10307,1829,1455,11,1444,KPÖ,5
NR2017,G10307,1829,1455,11,1444,M,
NR2017,G10307,1829,1455,11,1444,NBZ,
NR2017,G10307,1829,1455,11,1444,NEOS,38
NR2017,G10307,1829,1455,11,1444,ODP,
NR2017,G10307,1829,1455,11,1444,PILZ,22
NR2017,G10307,1829,1455,11,1444,SLP,
NR2017,G10307,1829,1455,11,1444,SPÖ,513
NR2017,G10307,1829,1455,11,1444,WEIßE,1
NR2017,G10307,1829,1455,11,1444,ÖVP,424
NR2017,G10308,1139,885,13,872,CPÖ,
NR2017,G10308,1139,885,13,872,EUAUS,
NR2017,G10308,1139,885,13,872,FLÖ,1
NR2017,G10308,1139,885,13,872,FPÖ,208
NR2017,G10308,1139,885,13,872,GILT,5
NR2017,G10308,1139,885,13,872,GRÜNE,13
NR2017,G10308,1139,885,13,872,KPÖ,4
NR2017,G10308,1139,885,13,872,M,
NR2017,G10308,1139,885,13,872,NBZ,
NR2017,G10308,1139,885,13,872,NEOS,41
NR2017,G10308,1139,885,13,872,ODP,
NR2017,G10308,1139,885,13,872,PILZ,38
NR2017,G10308,1139,885,13,872,SLP,
NR2017,G10308,1139,885,13,872,SPÖ,304
NR2017,G10308,1139,885,13,872,WEIßE,0
NR2017,G10308,1139,885,13,872,ÖVP,258
NR2017,G10309,2565,1981,20,1961,CPÖ,
NR2017,G10309,2565,1981,20,1961,EUAUS,
NR2017,G10309,2565,1981,20,1961,FLÖ,5
NR2017,G10309,2565,1981,20,1961,FPÖ,540
NR2017,G10309,2565,1981,20,1961,GILT,17
NR2017,G10309,2565,1981,20,1961,GRÜNE,27
NR2017,G10309,2565,1981,20,1961,KPÖ,8
NR2017,G10309,2565,1981,20,1961,M,
NR2017,G10309,2565,1981,20,1961,NBZ,
NR2017,G10309,2565,1981,20,1961,NEOS,64
NR2017,G10309,2565,1981,20,1961,ODP,
NR2017,G10309,2565,1981,20,1961,PILZ,81
NR2017,G10309,2565,1981,20,1961,SLP,
NR2017,G10309,2565,1981,20,1961,SPÖ,804
NR2017,G10309,2565,1981,20,1961,WEIßE,1
NR2017,G10309,2565,1981,20,1961,ÖVP,414
NR2017,G10310,1471,1203,13,1190,CPÖ,
NR2017,G10310,1471,1203,13,1190,EUAUS,
NR2017,G10310,1471,1203,13,1190,FLÖ,4
NR2017,G10310,1471,1203,13,1190,FPÖ,278
NR2017,G10310,1471,1203,13,1190,GILT,1
NR2017,G10310,1471,1203,13,1190,GRÜNE,16
NR2017,G10310,1471,1203,13,1190,KPÖ,3
NR2017,G10310,1471,1203,13,1190,M,
NR2017,G10310,1471,1203,13,1190,NBZ,
NR2017,G10310,1471,1203,13,1190,NEOS,21
NR2017,G10310,1471,1203,13,1190,ODP,
NR2017,G10310,1471,1203,13,1190,PILZ,24
NR2017,G10310,1471,1203,13,1190,SLP,
NR2017,G10310,1471,1203,13,1190,SPÖ,417
NR2017,G10310,1471,1203,13,1190,WEIßE,1
NR2017,G10310,1471,1203,13,1190,ÖVP,425
NR2017,G10311,1023,836,8,828,CPÖ,
NR2017,G10311,1023,836,8,828,EUAUS,
NR2017,G10311,1023,836,8,828,FLÖ,0
NR2017,G10311,1023,836,8,828,FPÖ,153
NR2017,G10311,1023,836,8,828,GILT,4
NR2017,G10311,1023,836,8,828,GRÜNE,21
NR2017,G10311,1023,836,8,828,KPÖ,5
NR2017,G10311,1023,836,8,828,M,
NR2017,G10311,1023,836,8,828,NBZ,
NR2017,G10311,1023,836,8,828,NEOS,18
NR2017,G10311,1023,836,8,828,ODP,
NR2017,G10311,1023,836,8,828,PILZ,11
NR2017,G10311,1023,836,8,828,SLP,
NR2017,G10311,1023,836,8,828,SPÖ,325
NR2017,G10311,1023,836,8,828,WEIßE,1
NR2017,G10311,1023,836,8,828,ÖVP,290
NR2017,G10312,2364,1845,17,1828,CPÖ,
NR2017,G10312,2364,1845,17,1828,EUAUS,
NR2017,G10312,2364,1845,17,1828,FLÖ,2
NR2017,G10312,2364,1845,17,1828,FPÖ,513
NR2017,G10312,2364,1845,17,1828,GILT,10
NR2017,G10312,2364,1845,17,1828,GRÜNE,36
NR2017,G10312,2364,1845,17,1828,KPÖ,5
NR2017,G10312,2364,1845,17,1828,M,
NR2017,G10312,2364,1845,17,1828,NBZ,
NR2017,G10312,2364,1845,17,1828,NEOS,46
NR2017,G10312,2364,1845,17,1828,ODP,
NR2017,G10312,2364,1845,17,1828,PILZ,62
NR2017,G10312,2364,1845,17,1828,SLP,
NR2017,G10312,2364,1845,17,1828,SPÖ,528
NR2017,G10312,2364,1845,17,1828,WEIßE,4
NR2017,G10312,2364,1845,17,1828,ÖVP,622
NR2017,G10313,2294,1797,25,1772,CPÖ,
NR2017,G10313,2294,1797,25,1772,EUAUS,
NR2017,G10313,2294,1797,25,1772,FLÖ,0
NR2017,G10313,2294,1797,25,1772,FPÖ,487
NR2017,G10313,2294,1797,25,1772,GILT,13
NR2017,G10313,2294,1797,25,1772,GRÜNE,33
NR2017,G10313,2294,1797,25,1772,KPÖ,9
NR2017,G10313,2294,1797,25,1772,M,
NR2017,G10313,2294,1797,25,1772,NBZ,
NR2017,G10313,2294,1797,25,1772,NEOS,56
NR2017,G10313,2294,1797,25,1772,ODP,
NR2017,G10313,2294,1797,25,1772,PILZ,40
NR2017,G10313,2294,1797,25,1772,SLP,
NR2017,G10313,2294,1797,25,1772,SPÖ,463
NR2017,G10313,2294,1797,25,1772,WEIßE,1
NR2017,G10313,2294,1797,25,1772,ÖVP,670
NR2017,G10314,1107,894,14,880,CPÖ,
NR2017,G10314,1107,894,14,880,EUAUS,
NR2017,G10314,1107,894,14,880,FLÖ,1
NR2017,G10314,1107,894,14,880,FPÖ,177
NR2017,G10314,1107,894,14,880,GILT,1
NR2017,G10314,1107,894,14,880,GRÜNE,15
NR2017,G10314,1107,894,14,880,KPÖ,1
NR2017,G10314,1107,894,14,880,M,
NR2017,G10314,1107,894,14,880,NBZ,
NR2017,G10314,1107,894,14,880,NEOS,27
NR2017,G10314,1107,894,14,880,ODP,
NR2017,G10314,1107,894,14,880,PILZ,20
NR2017,G10314,1107,894,14,880,SLP,
NR2017,G10314,1107,894,14,880,SPÖ,241
NR2017,G10314,1107,894,14,880,WEIßE,1
NR2017,G10314,1107,894,14,880,ÖVP,396
NR2017,G10315,2223,1710,19,1691,CPÖ,
NR2017,G10315,2223,1710,19,1691,EUAUS,
NR2017,G10315,2223,1710,19,1691,FLÖ,1
NR2017,G10315,2223,1710,19,1691,FPÖ,376
NR2017,G10315,2223,1710,19,1691,GILT,14
NR2017,G10315,2223,1710,19,1691,GRÜNE,28
NR2017,G10315,2223,1710,19,1691,KPÖ,3
NR2017,G10315,2223,1710,19,1691,M,
NR2017,G10315,2223,1710,19,1691,NBZ,
NR2017,G10315,2223,1710,19,1691,NEOS,51
NR2017,G10315,2223,1710,19,1691,ODP,
NR2017,G10315,2223,1710,19,1691,PILZ,42
NR2017,G10315,2223,1710,19,1691,SLP,
NR2017,G10315,2223,1710,19,1691,SPÖ,868
NR2017,G10315,2223,1710,19,1691,WEIßE,0
NR2017,G10315,2223,1710,19,1691,ÖVP,308
NR2017,G10316,2027,1610,8,1602,CPÖ,
NR2017,G10316,2027,1610,8,1602,EUAUS,
NR2017,G10316,2027,1610,8,1602,FLÖ,1
NR2017,G10316,2027,1610,8,1602,FPÖ,416
NR2017,G10316,2027,1610,8,1602,GILT,19
NR2017,G10316,2027,1610,8,1602,GRÜNE,30
NR2017,G10316,2027,1610,8,1602,KPÖ,7
NR2017,G10316,2027,1610,8,1602,M,
NR2017,G10316,2027,1610,8,1602,NBZ,
NR2017,G10316,2027,1610,8,1602,NEOS,69
NR2017,G10316,2027,1610,8,1602,ODP,
NR2017,G10316,2027,1610,8,1602,PILZ,40
NR2017,G10316,2027,1610,8,1602,SLP,
NR2017,G10316,2027,1610,8,1602,SPÖ,605
NR2017,G10316,2027,1610,8,1602,WEIßE,1
NR2017,G10316,2027,1610,8,1602,ÖVP,414
NR2017,G10317,1662,1281,10,1271,CPÖ,
NR2017,G10317,1662,1281,10,1271,EUAUS,
NR2017,G10317,1662,1281,10,1271,FLÖ,0
NR2017,G10317,1662,1281,10,1271,FPÖ,304
NR2017,G10317,1662,1281,10,1271,GILT,8
NR2017,G10317,1662,1281,10,1271,GRÜNE,32
NR2017,G10317,1662,1281,10,1271,KPÖ,9
NR2017,G10317,1662,1281,10,1271,M,
NR2017,G10317,1662,1281,10,1271,NBZ,
NR2017,G10317,1662,1281,10,1271,NEOS,31
NR2017,G10317,1662,1281,10,1271,ODP,
NR2017,G10317,1662,1281,10,1271,PILZ,49
NR2017,G10317,1662,1281,10,1271,SLP,
NR2017,G10317,1662,1281,10,1271,SPÖ,469
NR2017,G10317,1662,1281,10,1271,WEIßE,1
NR2017,G10317,1662,1281,10,1271,ÖVP,368
NR2017,G10318,1163,899,9,890,CPÖ,
NR2017,G10318,1163,899,9,890,EUAUS,
NR2017,G10318,1163,899,9,890,FLÖ,1
NR2017,G10318,1163,899,9,890,FPÖ,290
NR2017,G10318,1163,899,9,890,GILT,15
NR2017,G10318,1163,899,9,890,GRÜNE,17
NR2017,G10318,1163,899,9,890,KPÖ,3
NR2017,G10318,1163,899,9,890,M,
NR2017,G10318,1163,899,9,890,NBZ,
NR2017,G10318,1163,899,9,890,NEOS,44
NR2017,G10318,1163,899,9,890,ODP,
NR2017,G10318,1163,899,9,890,PILZ,32
NR2017,G10318,1163,899,9,890,SLP,
NR2017,G10318,1163,899,9,890,SPÖ,234
NR2017,G10318,1163,899,9,890,WEIßE,1
NR2017,G10318,1163,899,9,890,ÖVP,253
NR2017,G10319,1478,1163,13,1150,CPÖ,
NR2017,G10319,1478,1163,13,1150,EUAUS,
NR2017,G10319,1478,1163,13,1150,FLÖ,1
NR2017,G10319,1478,1163,13,1150,FPÖ,190
NR2017,G10319,1478,1163,13,1150,GILT,9
NR2017,G10319,1478,1163,13,1150,GRÜNE,39
NR2017,G10319,1478,1163,13,1150,KPÖ,7
NR2017,G10319,1478,1163,13,1150,M,
NR2017,G10319,1478,1163,13,1150,NBZ,
NR2017,G10319,1478,1163,13,1150,NEOS,23
NR2017,G10319,1478,1163,13,1150,ODP,
NR2017,G10319,1478,1163,13,1150,PILZ,51
NR2017,G10319,1478,1163,13,1150,SLP,
NR2017,G10319,1478,1163,13,1150,SPÖ,448
NR2017,G10319,1478,1163,13,1150,WEIßE,2
NR2017,G10319,1478,1163,13,1150,ÖVP,380
NR2017,G10320,399,305,1,304,CPÖ,
NR2017,G10320,399,305,1,304,EUAUS,
NR2017,G10320,399,305,1,304,FLÖ,0
NR2017,G10320,399,305,1,304,FPÖ,84
NR2017,G10320,399,305,1,304,GILT,2
NR2017,G10320,399,305,1,304,GRÜNE,4
NR2017,G10320,399,305,1,304,KPÖ,0
NR2017,G10320,399,305,1,304,M,
NR2017,G10320,399,305,1,304,NBZ,
NR2017,G10320,399,305,1,304,NEOS,11
NR2017,G10320,399,305,1,304,ODP,
NR2017,G10320,399,305,1,304,PILZ,11
NR2017,G10320,399,305,1,304,SLP,
NR2017,G10320,399,305,1,304,SPÖ,92
NR2017,G10320,399,305,1,304,WEIßE,1
NR2017,G10320,399,305,1,304,ÖVP,99
NR2017,G10321,652,529,7,522,CPÖ,
NR2017,G10321,652,529,7,522,EUAUS,
NR2017,G10321,652,529,7,522,FLÖ,0
NR2017,G10321,652,529,7,522,FPÖ,131
NR2017,G10321,652,529,7,522,GILT,4
NR2017,G10321,652,529,7,522,GRÜNE,2
NR2017,G10321,652,529,7,522,KPÖ,1
NR2017,G10321,652,529,7,522,M,
NR2017,G10321,652,529,7,522,NBZ,
NR2017,G10321,652,529,7,522,NEOS,13
NR2017,G10321,652,529,7,522,ODP,
NR2017,G10321,652,529,7,522,PILZ,6
NR2017,G10321,652,529,7,522,SLP,
NR2017,G10321,652,529,7,522,SPÖ,172
NR2017,G10321,652,529,7,522,WEIßE,1
NR2017,G10321,652,529,7,522,ÖVP,192
NR2017,G10322,747,552,6,546,CPÖ,
NR2017,G10322,747,552,6,546,EUAUS,
NR2017,G10322,747,552,6,546,FLÖ,2
NR2017,G10322,747,552,6,546,FPÖ,136
NR2017,G10322,747,552,6,546,GILT,10
NR2017,G10322,747,552,6,546,GRÜNE,10
NR2017,G10322,747,552,6,546,KPÖ,3
NR2017,G10322,747,552,6,546,M,
NR2017,G10322,747,552,6,546,NBZ,
NR2017,G10322,747,552,6,546,NEOS,24
NR2017,G10322,747,552,6,546,ODP,
NR2017,G10322,747,552,6,546,PILZ,23
NR2017,G10322,747,552,6,546,SLP,
NR2017,G10322,747,552,6,546,SPÖ,182
NR2017,G10322,747,552,6,546,WEIßE,0
NR2017,G10322,747,552,6,546,ÖVP,156
NR2017,G10323,813,617,10,607,CPÖ,
NR2017,G10323,813,617,10,607,EUAUS,
NR2017,G10323,813,617,10,607,FLÖ,2
NR2017,G10323,813,617,10,607,FPÖ,107
NR2017,G10323,813,617,10,607,GILT,5
NR2017,G10323,813,617,10,607,GRÜNE,4
NR2017,G10323,813,617,10,607,KPÖ,4
NR2017,G10323,813,617,10,607,M,
NR2017,G10323,813,617,10,607,NBZ,
NR2017,G10323,813,617,10,607,NEOS,15
NR2017,G10323,813,617,10,607,ODP,
NR2017,G10323,813,617,10,607,PILZ,9
NR2017,G10323,813,617,10,607,SLP,
NR2017,G10323,813,617,10,607,SPÖ,235
NR2017,G10323,813,617,10,607,WEIßE,1
NR2017,G10323,813,617,10,607,ÖVP,225
NR2017,G10399,,2899,17,2882,CPÖ,
NR2017,G10399,,2899,17,2882,EUAUS,
NR2017,G10399,,2899,17,2882,FLÖ,3
NR2017,G10399,,2899,17,2882,FPÖ,487
NR2017,G10399,,2899,17,2882,GILT,26
NR2017,G10399,,2899,17,2882,GRÜNE,102
NR2017,G10399,,2899,17,2882,KPÖ,19
NR2017,G10399,,2899,17,2882,M,
